Fecha,BONOMX5,BONOUSA5,Diferencia
2022-09-05 00:00:00,9.07,3.336,5.734
2022-09-06 00:00:00,9.17,3.454,5.715999999999999
2022-09-07 00:00:00,9.1,3.36,5.74
2022-09-08 00:00:00,9.07,3.428,5.642
2022-09-09 00:00:00,9.02,3.437,5.583
2022-09-12 00:00:00,9.02,3.453,5.567
2022-09-13 00:00:00,9.23,3.577,5.6530000000000005
2022-09-14 00:00:00,9.31,3.6,5.710000000000001
2022-09-15 00:00:00,9.41,3.662,5.748
2022-09-16 00:00:00,9.741,3.636,6.1049999999999995
2022-09-19 00:00:00,9.41,3.689,5.721
2022-09-20 00:00:00,9.48,3.752,5.728000000000001
2022-09-21 00:00:00,9.465,3.768,5.697
2022-09-22 00:00:00,9.55,3.929,5.621
2022-09-23 00:00:00,9.61,3.977,5.632999999999999
2022-09-26 00:00:00,9.91,4.199,5.711
2022-09-27 00:00:00,9.88,4.195,5.6850000000000005
2022-09-28 00:00:00,9.72,3.951,5.769
2022-09-29 00:00:00,9.77,4.017,5.752999999999999
2022-09-30 00:00:00,9.76,4.087,5.673
2022-10-03 00:00:00,9.65,3.882,5.768000000000001
2022-10-04 00:00:00,9.65,3.854,5.796
2022-10-05 00:00:00,9.67,3.964,5.7059999999999995
2022-10-06 00:00:00,9.69,4.072,5.617999999999999
2022-10-07 00:00:00,9.765,4.149,5.6160000000000005
2022-10-10 00:00:00,9.88,4.174,5.706
2022-10-11 00:00:00,9.89,4.172,5.718000000000001
2022-10-12 00:00:00,9.83,4.121,5.709
2022-10-13 00:00:00,9.895,4.207,5.688
2022-10-14 00:00:00,9.96,4.269,5.691000000000001
2022-10-17 00:00:00,9.95,4.232,5.717999999999999
2022-10-18 00:00:00,9.96,4.222,5.738
2022-10-19 00:00:00,10.03,4.359,5.670999999999999
2022-10-20 00:00:00,10.06,4.448,5.612
2022-10-21 00:00:00,9.99,4.348,5.642
2022-10-24 00:00:00,10.04,4.366,5.6739999999999995
2022-10-25 00:00:00,9.93,4.259,5.670999999999999
2022-10-26 00:00:00,9.84,4.188,5.652
2022-10-27 00:00:00,9.77,4.066,5.704
2022-10-28 00:00:00,9.77,4.181,5.5889999999999995
2022-10-31 00:00:00,9.86,4.23,5.629999999999999
2022-11-01 00:00:00,9.83,4.272,5.558
2022-11-02 00:00:00,10.212,4.304,5.9079999999999995
2022-11-03 00:00:00,9.86,4.366,5.494
2022-11-04 00:00:00,9.81,4.331,5.479
2022-11-07 00:00:00,9.81,4.395,5.415000000000001
2022-11-08 00:00:00,9.7,4.297,5.403
2022-11-09 00:00:00,9.59,4.244,5.346
2022-11-10 00:00:00,9.18,3.936,5.244
2022-11-14 00:00:00,9.19,3.995,5.194999999999999
2022-11-15 00:00:00,9.14,3.901,5.239000000000001
2022-11-16 00:00:00,9.12,3.854,5.265999999999999
2022-11-17 00:00:00,9.28,3.937,5.343
2022-11-18 00:00:00,9.25,4.009,5.241
2022-11-22 00:00:00,9.22,3.948,5.272
2022-11-23 00:00:00,9.2,3.877,5.3229999999999995
2022-11-24 00:00:00,9.2,3.842,5.357999999999999
2022-11-25 00:00:00,9.23,3.87,5.36
2022-11-28 00:00:00,9.36,3.873,5.486999999999999
2022-11-29 00:00:00,9.37,3.925,5.444999999999999
2022-11-30 00:00:00,9.29,3.752,5.537999999999999
2022-12-01 00:00:00,9.12,3.666,5.453999999999999
2022-12-02 00:00:00,9.06,3.659,5.401000000000001
2022-12-05 00:00:00,9.14,3.788,5.352
2022-12-06 00:00:00,9.14,3.75,5.390000000000001
2022-12-07 00:00:00,8.97,3.628,5.3420000000000005
2022-12-08 00:00:00,8.94,3.712,5.228
2022-12-09 00:00:00,8.875,3.772,5.103
2022-12-13 00:00:00,8.72,3.646,5.074000000000001
2022-12-14 00:00:00,8.7,3.616,5.084
2022-12-15 00:00:00,8.73,3.621,5.109
2022-12-16 00:00:00,8.79,3.622,5.167999999999999
2022-12-19 00:00:00,8.69,3.719,4.971
2022-12-20 00:00:00,8.94,3.794,5.145999999999999
2022-12-21 00:00:00,8.87,3.778,5.091999999999999
2022-12-22 00:00:00,8.91,3.806,5.104
2022-12-23 00:00:00,8.99,3.862,5.128
2022-12-26 00:00:00,8.99,3.857,5.133
2022-12-27 00:00:00,9.05,3.945,5.105
2022-12-28 00:00:00,9.07,3.973,5.097
2022-12-29 00:00:00,9.14,3.944,5.196000000000001
2022-12-30 00:00:00,9.19,4.0,5.1899999999999995
2023-01-02 00:00:00,9.14,3.999,5.141
2023-01-03 00:00:00,9.09,3.906,5.183999999999999
2023-01-04 00:00:00,8.98,3.845,5.135
2023-01-05 00:00:00,8.91,3.92,4.99
2023-01-06 00:00:00,8.66,3.705,4.955
2023-01-09 00:00:00,8.64,3.667,4.973000000000001
2023-01-10 00:00:00,8.69,3.724,4.965999999999999
2023-01-11 00:00:00,8.67,3.661,5.009
2023-01-12 00:00:00,8.56,3.537,5.023000000000001
2023-01-13 00:00:00,8.61,3.597,5.013
2023-01-16 00:00:00,8.65,3.619,5.031000000000001
2023-01-17 00:00:00,8.75,3.619,5.131
2023-01-18 00:00:00,8.71,3.438,5.272
2023-01-19 00:00:00,8.75,3.486,5.263999999999999
2023-01-20 00:00:00,8.84,3.565,5.275
2023-01-23 00:00:00,8.85,3.622,5.228
2023-01-24 00:00:00,8.91,3.575,5.335
2023-01-25 00:00:00,8.91,3.556,5.354
2023-01-26 00:00:00,8.91,3.602,5.308
2023-01-27 00:00:00,8.99,3.612,5.378
2023-01-30 00:00:00,9.01,3.665,5.345
2023-01-31 00:00:00,8.96,3.619,5.341000000000001
2023-02-01 00:00:00,8.88,3.502,5.378000000000001
2023-02-02 00:00:00,8.8,3.49,5.3100000000000005
2023-02-03 00:00:00,8.91,3.652,5.258
2023-02-07 00:00:00,9.031,3.839,5.192
2023-02-08 00:00:00,9.121,3.79,5.331
2023-02-09 00:00:00,9.371,3.86,5.511000000000001
2023-02-10 00:00:00,9.481,3.93,5.551
2023-02-13 00:00:00,9.601,3.912,5.689000000000001
2023-02-14 00:00:00,9.711,4.004,5.707000000000001
2023-02-15 00:00:00,9.611,4.035,5.5760000000000005
2023-02-16 00:00:00,9.601,4.075,5.526000000000001
2023-02-17 00:00:00,9.641,4.027,5.614
2023-02-20 00:00:00,9.741,4.072,5.669
2023-02-21 00:00:00,9.991,4.174,5.816999999999999
2023-02-22 00:00:00,10.001,4.164,5.837
2023-02-23 00:00:00,9.881,4.117,5.764
2023-02-24 00:00:00,9.971,4.212,5.759
2023-02-27 00:00:00,9.941,4.171,5.7700000000000005
2023-02-28 00:00:00,9.955,4.185,5.7700000000000005
2023-03-01 00:00:00,9.981,4.258,5.723
2023-03-02 00:00:00,9.98,4.314,5.666
2023-03-03 00:00:00,9.891,4.249,5.642
2023-03-06 00:00:00,9.84,4.255,5.585
2023-03-07 00:00:00,9.951,4.315,5.636
2023-03-08 00:00:00,10.02,4.345,5.675
2023-03-09 00:00:00,9.75,4.189,5.561
2023-03-10 00:00:00,9.551,3.97,5.5809999999999995
2023-03-13 00:00:00,9.53,3.682,5.847999999999999
2023-03-14 00:00:00,9.661,3.848,5.813
2023-03-15 00:00:00,9.521,3.563,5.958
2023-03-16 00:00:00,9.581,3.733,5.847999999999999
2023-03-17 00:00:00,9.401,3.507,5.894
2023-03-21 00:00:00,9.521,3.748,5.773000000000001
2023-03-22 00:00:00,9.331,3.534,5.797
2023-03-23 00:00:00,9.241,3.431,5.81
2023-03-24 00:00:00,9.211,3.408,5.803000000000001
2023-03-27 00:00:00,9.301,3.6,5.7010000000000005
2023-03-28 00:00:00,9.341,3.674,5.667
2023-03-29 00:00:00,9.291,3.682,5.609
2023-03-30 00:00:00,9.171,3.68,5.491
2023-03-31 00:00:00,9.091,3.584,5.507
2023-04-03 00:00:00,9.141,3.508,5.633
2023-04-04 00:00:00,9.081,3.388,5.693
2023-04-05 00:00:00,9.05,3.371,5.679
2023-04-06 00:00:00,9.396,3.374,6.022
2023-04-10 00:00:00,9.15,3.519,5.631
2023-04-11 00:00:00,9.16,3.535,5.625
2023-04-12 00:00:00,9.13,3.466,5.664000000000001
2023-04-13 00:00:00,9.17,3.5,5.67
2023-04-14 00:00:00,9.22,3.604,5.6160000000000005
2023-04-17 00:00:00,9.31,3.707,5.603000000000001
2023-04-18 00:00:00,9.28,3.68,5.6
2023-04-19 00:00:00,9.36,3.703,5.657
2023-04-20 00:00:00,9.31,3.63,5.680000000000001
2023-04-21 00:00:00,9.26,3.661,5.599
2023-04-24 00:00:00,9.17,3.576,5.593999999999999
2023-04-25 00:00:00,9.07,3.447,5.623
2023-04-26 00:00:00,9.05,3.494,5.556000000000001
2023-04-27 00:00:00,9.1,3.598,5.502
2023-04-28 00:00:00,9.07,3.498,5.572
2023-05-02 00:00:00,9.09,3.469,5.621
2023-05-03 00:00:00,9.08,3.346,5.734
2023-05-04 00:00:00,9.04,3.325,5.714999999999999
2023-05-05 00:00:00,9.08,3.41,5.67
2023-05-08 00:00:00,9.12,3.488,5.632
2023-05-09 00:00:00,9.1,3.498,5.601999999999999
2023-05-10 00:00:00,9.04,3.379,5.661
2023-05-11 00:00:00,9.04,3.355,5.684999999999999
2023-05-12 00:00:00,9.1,3.446,5.654
2023-05-15 00:00:00,9.03,3.47,5.559999999999999
2023-05-16 00:00:00,9.09,3.529,5.561
2023-05-17 00:00:00,9.09,3.588,5.502
2023-05-18 00:00:00,9.135,3.688,5.446999999999999
2023-05-19 00:00:00,9.215,3.739,5.476
2023-05-22 00:00:00,9.265,3.765,5.5
2023-05-23 00:00:00,9.285,3.743,5.542
2023-05-24 00:00:00,9.315,3.817,5.497999999999999
2023-05-25 00:00:00,9.395,3.918,5.476999999999999
2023-05-26 00:00:00,9.325,3.938,5.386999999999999
2023-05-29 00:00:00,9.285,3.917,5.368
2023-05-30 00:00:00,9.255,3.814,5.441000000000001
2023-05-31 00:00:00,9.236,3.758,5.478000000000001
2023-06-01 00:00:00,9.286,3.699,5.587
2023-06-02 00:00:00,9.376,3.851,5.5249999999999995
2023-06-05 00:00:00,9.356,3.825,5.531
2023-06-06 00:00:00,9.286,3.83,5.4559999999999995
2023-06-07 00:00:00,9.316,3.935,5.381
2023-06-08 00:00:00,9.206,3.858,5.347999999999999
2023-06-09 00:00:00,9.236,3.915,5.321000000000001
2023-06-12 00:00:00,9.226,3.902,5.324000000000001
2023-06-13 00:00:00,9.236,4.001,5.235
2023-06-14 00:00:00,9.246,3.994,5.252000000000001
2023-06-15 00:00:00,9.206,3.913,5.292999999999999
2023-06-16 00:00:00,9.216,3.986,5.229999999999999
2023-06-19 00:00:00,9.216,4.031,5.185
2023-06-20 00:00:00,9.166,3.944,5.222
2023-06-21 00:00:00,9.156,3.962,5.194000000000001
2023-06-22 00:00:00,9.066,4.044,5.022000000000001
2023-06-23 00:00:00,8.956,3.994,4.962
2023-06-26 00:00:00,8.896,3.97,4.926
2023-06-27 00:00:00,8.946,4.038,4.9079999999999995
2023-06-28 00:00:00,8.956,3.97,4.985999999999999
2023-06-29 00:00:00,9.066,4.131,4.9350000000000005
2023-06-30 00:00:00,9.116,4.157,4.959
2023-07-03 00:00:00,9.156,4.191,4.965000000000001
2023-07-04 00:00:00,9.206,4.161,5.045
2023-07-05 00:00:00,9.256,4.249,5.007000000000001
2023-07-06 00:00:00,9.305,4.35,4.955
2023-07-07 00:00:00,9.446,4.358,5.088
2023-07-10 00:00:00,9.486,4.239,5.247000000000001
2023-07-11 00:00:00,9.466,4.239,5.226999999999999
2023-07-12 00:00:00,9.246,4.075,5.171
2023-07-13 00:00:00,9.156,3.947,5.2090000000000005
2023-07-14 00:00:00,9.206,4.045,5.161
2023-07-17 00:00:00,9.186,4.017,5.169
2023-07-18 00:00:00,9.186,4.005,5.181
2023-07-19 00:00:00,9.276,3.982,5.294
2023-07-20 00:00:00,9.321,4.105,5.215999999999999
2023-07-21 00:00:00,9.28,4.095,5.185
2023-07-24 00:00:00,9.326,4.157,5.1690000000000005
2023-07-25 00:00:00,9.386,4.168,5.217999999999999
2023-07-26 00:00:00,9.386,4.116,5.27
2023-07-27 00:00:00,9.426,4.235,5.191
2023-07-28 00:00:00,9.416,4.183,5.2330000000000005
2023-07-31 00:00:00,9.336,4.184,5.152
2023-08-01 00:00:00,9.34,4.227,5.1129999999999995
2023-08-02 00:00:00,9.346,4.244,5.102
2023-08-03 00:00:00,9.386,4.292,5.093999999999999
2023-08-04 00:00:00,9.416,4.139,5.277
2023-08-07 00:00:00,9.476,4.17,5.306000000000001
2023-08-08 00:00:00,9.446,4.114,5.332
2023-08-09 00:00:00,9.366,4.139,5.226999999999999
2023-08-10 00:00:00,9.386,4.234,5.151999999999999
2023-08-11 00:00:00,9.466,4.303,5.162999999999999
2023-08-14 00:00:00,9.576,4.372,5.204000000000001
2023-08-15 00:00:00,9.59,4.378,5.212
2023-08-16 00:00:00,9.626,4.406,5.22
2023-08-17 00:00:00,9.726,4.414,5.312000000000001
2023-08-18 00:00:00,9.776,4.384,5.3919999999999995
2023-08-21 00:00:00,9.856,4.468,5.388
2023-08-22 00:00:00,9.836,4.493,5.343
2023-08-23 00:00:00,9.626,4.372,5.254
2023-08-24 00:00:00,9.666,4.415,5.251
2023-08-25 00:00:00,9.696,4.437,5.2589999999999995
2023-08-28 00:00:00,9.66,4.406,5.2540000000000004
2023-08-29 00:00:00,9.596,4.275,5.321
2023-08-30 00:00:00,9.716,4.266,5.449999999999999
2023-08-31 00:00:00,9.686,4.249,5.437
2023-09-01 00:00:00,9.716,4.296,5.419999999999999
2023-09-04 00:00:00,9.736,4.326,5.410000000000001
2023-09-05 00:00:00,9.836,4.377,5.4590000000000005
2023-09-06 00:00:00,9.926,4.44,5.486
2023-09-07 00:00:00,9.858,4.375,5.4830000000000005
2023-09-08 00:00:00,9.852,4.399,5.453
2023-09-11 00:00:00,10.096,4.415,5.681
2023-09-12 00:00:00,10.016,4.426,5.59
2023-09-13 00:00:00,9.876,4.385,5.491
2023-09-14 00:00:00,9.886,4.419,5.467
2023-09-15 00:00:00,9.896,4.465,5.431000000000001
2023-09-18 00:00:00,9.926,4.449,5.477
2023-09-19 00:00:00,10.036,4.513,5.523
2023-09-20 00:00:00,10.026,4.573,5.452999999999999
2023-09-21 00:00:00,10.096,4.619,5.477
2023-09-22 00:00:00,10.136,4.566,5.569999999999999
2023-09-25 00:00:00,10.256,4.612,5.644
2023-09-26 00:00:00,10.235,4.62,5.614999999999999
2023-09-27 00:00:00,10.526,4.685,5.841
2023-09-28 00:00:00,10.346,4.628,5.718
2023-09-29 00:00:00,10.306,4.616,5.6899999999999995
2023-10-02 00:00:00,10.316,4.714,5.602
2023-10-03 00:00:00,10.323,4.799,5.524
2023-10-04 00:00:00,10.246,4.726,5.5200000000000005
2023-10-05 00:00:00,10.246,4.689,5.557
2023-10-06 00:00:00,10.236,4.751,5.485
2023-10-09 00:00:00,10.196,4.573,5.622999999999999
2023-10-10 00:00:00,10.126,4.614,5.512
2023-10-11 00:00:00,10.156,4.575,5.581
2023-10-12 00:00:00,10.286,4.694,5.592
2023-10-13 00:00:00,10.276,4.644,5.632
2023-10-16 00:00:00,10.326,4.712,5.614000000000001
2023-10-17 00:00:00,10.386,4.87,5.515999999999999
2023-10-18 00:00:00,10.406,4.932,5.474
2023-10-19 00:00:00,10.366,4.954,5.412
2023-10-20 00:00:00,10.276,4.854,5.422
2023-10-23 00:00:00,10.296,4.795,5.5009999999999994
2023-10-24 00:00:00,10.346,4.815,5.531
2023-10-25 00:00:00,10.466,4.924,5.541999999999999
2023-10-26 00:00:00,10.31,4.8,5.510000000000001
2023-10-27 00:00:00,10.26,4.774,5.486
2023-10-30 00:00:00,10.356,4.818,5.538
2023-10-31 00:00:00,10.356,4.846,5.51
2023-11-01 00:00:00,10.26,4.654,5.606
2023-11-02 00:00:00,10.678,4.641,6.037000000000001
2023-11-03 00:00:00,9.996,4.507,5.489000000000001
2023-11-06 00:00:00,9.986,4.593,5.393000000000001
2023-11-07 00:00:00,10.026,4.535,5.491
2023-11-08 00:00:00,9.946,4.51,5.436
2023-11-09 00:00:00,9.866,4.647,5.218999999999999
2023-11-10 00:00:00,9.746,4.68,5.066000000000001
2023-11-13 00:00:00,9.776,4.661,5.115
2023-11-14 00:00:00,9.586,4.44,5.146
2023-11-15 00:00:00,9.596,4.524,5.072
2023-11-16 00:00:00,9.556,4.426,5.129999999999999
2023-11-17 00:00:00,9.656,4.446,5.210000000000001
2023-11-21 00:00:00,9.74,4.409,5.331
2023-11-22 00:00:00,9.82,4.433,5.3870000000000005
2023-11-23 00:00:00,9.785,4.477,5.308
2023-11-24 00:00:00,9.826,4.492,5.3340000000000005
2023-11-27 00:00:00,9.756,4.412,5.344
2023-11-28 00:00:00,9.576,4.282,5.2940000000000005
2023-11-29 00:00:00,9.476,4.214,5.2620000000000005
2023-11-30 00:00:00,9.646,4.273,5.373000000000001
2023-12-01 00:00:00,9.526,4.141,5.385
2023-12-04 00:00:00,9.556,4.212,5.343999999999999
2023-12-05 00:00:00,9.516,4.137,5.3790000000000004
2023-12-06 00:00:00,9.46,4.11,5.3500000000000005
2023-12-07 00:00:00,9.476,4.131,5.345000000000001
2023-12-08 00:00:00,9.546,4.243,5.302999999999999
2023-12-11 00:00:00,9.646,4.246,5.4
2023-12-12 00:00:00,10.023,4.227,5.795999999999999
2023-12-13 00:00:00,9.456,3.976,5.4799999999999995
2023-12-14 00:00:00,9.236,3.901,5.335000000000001
2023-12-15 00:00:00,9.406,3.914,5.492000000000001
2023-12-18 00:00:00,9.438,3.933,5.505000000000001
2023-12-19 00:00:00,9.476,3.938,5.538
2023-12-20 00:00:00,9.396,3.851,5.545000000000001
2023-12-21 00:00:00,9.436,3.88,5.556
2023-12-22 00:00:00,9.446,3.879,5.567
2023-12-26 00:00:00,9.456,3.891,5.5649999999999995
2023-12-27 00:00:00,9.366,3.789,5.577
2023-12-28 00:00:00,9.32,3.84,5.48
2023-12-29 00:00:00,9.275,3.84,5.4350000000000005
2024-01-02 00:00:00,9.466,3.922,5.543999999999999
2024-01-03 00:00:00,9.44,3.905,5.535
2024-01-04 00:00:00,9.52,3.98,5.539999999999999
2024-01-05 00:00:00,9.516,4.015,5.501
2024-01-08 00:00:00,9.446,3.986,5.459999999999999
2024-01-09 00:00:00,9.496,3.972,5.524000000000001
2024-01-10 00:00:00,9.456,3.974,5.481999999999999
2024-01-11 00:00:00,9.386,3.888,5.497999999999999
2024-01-12 00:00:00,9.256,3.832,5.424
2024-01-15 00:00:00,9.237,3.875,5.362
2024-01-16 00:00:00,9.245,3.934,5.310999999999999
2024-01-17 00:00:00,9.44,4.031,5.409
2024-01-18 00:00:00,9.445,4.045,5.4
2024-01-19 00:00:00,9.44,4.054,5.385999999999999
2024-01-22 00:00:00,9.435,4.03,5.405
2024-01-23 00:00:00,9.457,4.042,5.415000000000001
2024-01-24 00:00:00,9.476,4.092,5.384000000000001
2024-01-25 00:00:00,9.436,4.002,5.434
2024-01-26 00:00:00,9.456,4.038,5.417999999999999
2024-01-29 00:00:00,9.456,3.986,5.469999999999999
2024-01-30 00:00:00,9.526,3.974,5.552
2024-01-31 00:00:00,9.406,3.839,5.567
2024-02-01 00:00:00,9.31,3.818,5.492000000000001
2024-02-02 00:00:00,9.536,3.986,5.549999999999999
2024-02-06 00:00:00,9.636,4.036,5.6
2024-02-07 00:00:00,9.556,4.064,5.491999999999999
2024-02-08 00:00:00,9.466,4.119,5.3469999999999995
2024-02-09 00:00:00,9.406,4.142,5.264
2024-02-12 00:00:00,9.386,4.139,5.246999999999999
2024-02-13 00:00:00,9.576,4.33,5.246
2024-02-14 00:00:00,9.496,4.245,5.251
2024-02-15 00:00:00,9.456,4.218,5.2379999999999995
2024-02-16 00:00:00,9.566,4.276,5.290000000000001
2024-02-19 00:00:00,9.566,4.299,5.267
2024-02-20 00:00:00,9.556,4.254,5.302
2024-02-21 00:00:00,9.443,4.304,5.138999999999999
2024-02-22 00:00:00,9.386,4.333,5.052999999999999
2024-02-23 00:00:00,9.376,4.278,5.098
2024-02-26 00:00:00,9.376,4.296,5.079999999999999
2024-02-27 00:00:00,9.496,4.311,5.1850000000000005
2024-02-28 00:00:00,9.476,4.264,5.212000000000001
2024-02-29 00:00:00,9.45,4.252,5.1979999999999995
2024-03-01 00:00:00,9.476,4.162,5.314000000000001
2024-03-04 00:00:00,9.506,4.209,5.297000000000001
2024-03-05 00:00:00,9.456,4.148,5.308
2024-03-06 00:00:00,9.396,4.12,5.276000000000001
2024-03-07 00:00:00,9.496,4.075,5.421
2024-03-08 00:00:00,9.39,4.05,5.340000000000001
2024-03-11 00:00:00,9.456,4.088,5.367999999999999
2024-03-12 00:00:00,9.506,4.148,5.3580000000000005
2024-03-13 00:00:00,9.476,4.193,5.283000000000001
2024-03-14 00:00:00,9.536,4.292,5.244
2024-03-15 00:00:00,9.616,4.329,5.287
2024-03-19 00:00:00,9.616,4.299,5.316999999999999
2024-03-20 00:00:00,9.616,4.248,5.367999999999999
2024-03-21 00:00:00,9.396,4.256,5.140000000000001
2024-03-22 00:00:00,9.506,4.189,5.317
2024-03-25 00:00:00,9.536,4.233,5.303
2024-03-26 00:00:00,9.496,4.223,5.273000000000001
2024-03-27 00:00:00,9.436,4.183,5.253
2024-03-28 00:00:00,9.755,4.22,5.535000000000001
2024-04-01 00:00:00,9.566,4.327,5.239000000000001
2024-04-02 00:00:00,9.636,4.343,5.292999999999999
2024-04-03 00:00:00,9.676,4.331,5.345
2024-04-04 00:00:00,9.696,4.294,5.402
2024-04-05 00:00:00,9.836,4.391,5.445
2024-04-08 00:00:00,9.896,4.43,5.466000000000001
2024-04-09 00:00:00,9.826,4.375,5.4510000000000005
2024-04-10 00:00:00,10.126,4.608,5.518
2024-04-11 00:00:00,10.056,4.626,5.429999999999999
2024-04-12 00:00:00,10.026,4.553,5.473
2024-04-15 00:00:00,10.156,4.627,5.529000000000001
2024-04-16 00:00:00,10.326,4.698,5.628
2024-04-17 00:00:00,10.216,4.619,5.5969999999999995
2024-04-18 00:00:00,10.266,4.68,5.586
2024-04-19 00:00:00,9.986,4.672,5.314000000000001
2024-04-22 00:00:00,9.926,4.652,5.274
2024-04-23 00:00:00,9.906,4.633,5.273000000000001
2024-04-24 00:00:00,9.996,4.662,5.3340000000000005
2024-04-25 00:00:00,9.996,4.719,5.277
2024-04-26 00:00:00,10.066,4.687,5.3790000000000004
2024-04-29 00:00:00,10.066,4.643,5.423000000000001
2024-04-30 00:00:00,10.066,4.715,5.351000000000001
2024-05-01 00:00:00,10.48,4.66,5.82
2024-05-02 00:00:00,9.836,4.577,5.259
2024-05-03 00:00:00,9.676,4.482,5.194
2024-05-06 00:00:00,9.696,4.487,5.209
2024-05-07 00:00:00,9.716,4.473,5.242999999999999
2024-05-08 00:00:00,9.726,4.503,5.223000000000001
2024-05-09 00:00:00,9.706,4.472,5.233999999999999
2024-05-10 00:00:00,9.856,4.516,5.34
2024-05-13 00:00:00,9.856,4.509,5.3469999999999995
2024-05-14 00:00:00,9.796,4.46,5.335999999999999
2024-05-15 00:00:00,9.686,4.345,5.341
2024-05-16 00:00:00,9.736,4.401,5.335000000000001
2024-05-17 00:00:00,9.76,4.447,5.313
2024-05-20 00:00:00,9.766,4.47,5.296
2024-05-21 00:00:00,9.786,4.432,5.353999999999999
2024-05-22 00:00:00,9.816,4.468,5.348000000000001
2024-05-23 00:00:00,9.856,4.531,5.325
2024-05-24 00:00:00,9.826,4.528,5.298000000000001
2024-05-27 00:00:00,9.826,4.521,5.305000000000001
2024-05-28 00:00:00,9.876,4.592,5.284
2024-05-29 00:00:00,9.926,4.634,5.292
2024-05-30 00:00:00,9.916,4.569,5.347
2024-05-31 00:00:00,9.866,4.509,5.356999999999999
2024-06-03 00:00:00,10.006,4.41,5.596
2024-06-04 00:00:00,10.036,4.347,5.688999999999999
2024-06-05 00:00:00,9.916,4.294,5.622000000000001
2024-06-06 00:00:00,9.836,4.298,5.538
2024-06-07 00:00:00,10.246,4.461,5.785
2024-06-10 00:00:00,10.256,4.485,5.771
2024-06-11 00:00:00,10.466,4.417,6.0489999999999995
2024-06-12 00:00:00,10.466,4.32,6.145999999999999
2024-06-13 00:00:00,10.346,4.246,6.1
2024-06-14 00:00:00,10.22,4.24,5.98
2024-06-17 00:00:00,10.346,4.307,6.039
2024-06-18 00:00:00,10.176,4.243,5.933
2024-06-19 00:00:00,10.176,4.262,5.914000000000001
2024-06-20 00:00:00,10.096,4.275,5.821
2024-06-21 00:00:00,10.116,4.273,5.843
2024-06-24 00:00:00,10.036,4.255,5.781
2024-06-25 00:00:00,10.036,4.276,5.76
2024-06-26 00:00:00,10.066,4.346,5.720000000000001
2024-06-27 00:00:00,9.982,4.299,5.682999999999999
2024-06-28 00:00:00,9.875,4.369,5.506
2024-07-01 00:00:00,10.068,4.431,5.637
2024-07-02 00:00:00,10.05,4.398,5.652000000000001
2024-07-03 00:00:00,10.051,4.322,5.729
2024-07-04 00:00:00,9.96,4.336,5.6240000000000006
2024-07-05 00:00:00,10.05,4.227,5.823
2024-07-08 00:00:00,10.066,4.241,5.825000000000001
2024-07-09 00:00:00,10.07,4.245,5.825
2024-07-10 00:00:00,9.98,4.237,5.743
2024-07-11 00:00:00,9.783,4.144,5.638999999999999
2024-07-12 00:00:00,9.735,4.107,5.627999999999999
2024-07-15 00:00:00,9.75,4.135,5.615
2024-07-16 00:00:00,9.745,4.076,5.669
2024-07-17 00:00:00,9.738,4.081,5.656999999999999
2024-07-18 00:00:00,9.815,4.117,5.6979999999999995
2024-07-19 00:00:00,9.92,4.17,5.75
2024-07-22 00:00:00,10.025,4.175,5.8500000000000005
2024-07-23 00:00:00,9.968,4.166,5.802
2024-07-24 00:00:00,9.96,4.175,5.785000000000001
2024-07-25 00:00:00,9.907,4.134,5.773
2024-07-26 00:00:00,9.843,4.077,5.766
2024-07-29 00:00:00,9.817,4.073,5.744
2024-07-30 00:00:00,9.755,4.035,5.720000000000001
2024-07-31 00:00:00,9.713,3.917,5.795999999999999
2024-08-01 00:00:00,9.775,3.844,5.931000000000001
2024-08-02 00:00:00,9.605,3.615,5.99
2024-08-05 00:00:00,9.695,3.625,6.07
2024-08-06 00:00:00,9.677,3.743,5.933999999999999
2024-08-07 00:00:00,9.65,3.776,5.8740000000000006
2024-08-08 00:00:00,9.64,3.826,5.814
2024-08-09 00:00:00,9.34,3.796,5.5440000000000005
2024-08-12 00:00:00,9.421,3.749,5.671999999999999
2024-08-13 00:00:00,9.42,3.677,5.743
2024-08-14 00:00:00,9.373,3.682,5.690999999999999
2024-08-15 00:00:00,9.487,3.797,5.6899999999999995
2024-08-16 00:00:00,9.463,3.757,5.7059999999999995
2024-08-19 00:00:00,9.372,3.762,5.609999999999999
2024-08-20 00:00:00,9.465,3.693,5.772
2024-08-21 00:00:00,9.458,3.655,5.803000000000001
2024-08-22 00:00:00,9.57,3.725,5.845000000000001
2024-08-23 00:00:00,9.47,3.642,5.828000000000001
2024-08-26 00:00:00,9.44,3.669,5.770999999999999
2024-08-27 00:00:00,9.63,3.655,5.975000000000001
2024-08-28 00:00:00,9.583,3.664,5.9190000000000005
2024-08-29 00:00:00,9.66,3.668,5.992
2024-08-30 00:00:00,9.636,3.708,5.927999999999999
2024-09-02 00:00:00,9.577,3.724,5.853
2024-09-03 00:00:00,9.686,3.639,6.047000000000001
2024-09-04 00:00:00,9.546,3.556,5.989999999999999
2024-09-05 00:00:00,9.476,3.535,5.941000000000001
2024-09-06 00:00:00,9.416,3.496,5.92
2024-09-09 00:00:00,9.375,3.489,5.886
2024-09-10 00:00:00,9.446,3.423,6.023
2024-09-11 00:00:00,9.366,3.452,5.914
2024-09-12 00:00:00,9.366,3.471,5.895
